,runid,N,E,m,B,H,rocauc,entropy,ccm,ccM,bias1,bias2,bias1_towards,bias2_towards,pseeds,crawled,supernode,pseeds_,ntours,mean_length_tour,min_length_tour,max_length_tour,mean_length_tour_0,mean_length_tour_1,b0,b1,h00,h11,h01,h10,B0,B1,H00,H11,H01,H10,h,precise_pseeds
159,1,2000,76426,40,0.3,0.0,1.0,0.007838520178618944,0.9716981132075472,1.0,0.492822966507177,-0.014354066985645928,unbiased,unbiased,0.3,474,200,,100,9.62,1,47,10.348837209302326,9.070175438596491,0.58,0.42,0.0,0.0,0.68,0.32,0.7,0.3,0.0,0.0,0.69,0.31,0.0,0.34
160,1,2000,77517,40,0.5,0.0,1.0,-4.7262972643388185e-06,1.0,0.9905660377358491,0.5023696682464456,0.004739336492890995,unbiased,unbiased,0.4,594,200,,100,10.94,1,50,18.666666666666668,10.70103092783505,0.46,0.54,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.4
161,1,2000,78400,40,0.1,0.9,1.0,0.0002698726592435934,0.9785714285714285,1.0,0.49458483754512633,-0.01083032490974731,unbiased,unbiased,0.3,449,200,,100,8.25,1,39,7.931034482758621,10.384615384615385,0.91,0.09,0.91,0.02,0.05,0.01,0.9,0.1,0.89,0.04,0.06,0.01,0.93,0.32
162,1,2000,38920,20,0.1,0.0,1.0,-5.414139270159268e-07,1.0,0.9910344827586207,0.5022514721163838,0.004502944232767566,unbiased,unbiased,0.2,267,200,,100,7.44,1,41,7.9714285714285715,6.2,0.75,0.25,0.0,0.0,0.14,0.86,0.9,0.1,0.0,0.0,0.1,0.9,0.0,0.23
163,1,2000,7984,4,0.5,0.6,0.35684006175922983,0.45841309788535695,0.43767313019390586,0.4606557377049181,0.4872081326047285,-0.025583734790542968,unbiased,unbiased,0.3,468,200,,100,9.97,1,69,10.204301075268818,6.857142857142857,0.58,0.42,0.36,0.23,0.19,0.21,0.5,0.5,0.29,0.3,0.2,0.2,0.59,0.33
164,1,2000,39600,20,0.3,0.6,0.33199880371975443,0.8539417765779754,0.17447916666666663,0.6684723726977249,0.20698599921678618,-0.5860280015664276,majority,majority,0.3,493,200,,100,9.51,1,40,9.966666666666667,9.314285714285715,0.69,0.31,0.11,0.55,0.14,0.2,0.7,0.3,0.1,0.56,0.14,0.2,0.66,0.35
165,1,2000,78400,40,0.3,0.9,1.0,-2.480715569207237e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,631,200,,100,11.9,1,104,13.636363636363637,10.535714285714286,0.63,0.37,0.29,0.58,0.03,0.1,0.7,0.3,0.22,0.67,0.03,0.08,0.89,0.42
166,1,2000,39600,20,0.3,0.2,0.9999846475067551,0.016342152959592078,0.9887005649717514,1.0,0.49715909090909094,-0.0056818181818181854,unbiased,unbiased,0.3,434,200,,100,8.5,1,38,9.551020408163266,7.490196078431373,0.61,0.39,0.07,0.14,0.53,0.26,0.7,0.3,0.04,0.2,0.5,0.26,0.24000000000000002,0.32
167,1,2000,37879,20,0.1,0.0,1.0,0.001622671001857709,0.987012987012987,1.0,0.49673202614379086,-0.0065359477124183035,unbiased,unbiased,0.4,519,200,,100,14.05,1,157,12.218390804597702,26.307692307692307,0.83,0.17,0.0,0.0,0.07,0.93,0.9,0.1,0.0,0.0,0.1,0.9,0.0,0.36
168,1,2000,78400,40,0.3,0.9,1.0,-2.6453765424588373e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,439,200,,100,7.9,1,30,7.243243243243243,8.285714285714286,0.63,0.37,0.3,0.56,0.04,0.09,0.7,0.3,0.23,0.67,0.03,0.07,0.9,0.32
169,1,2000,7984,4,0.1,0.7,0.3550776612584092,0.21829825075753717,0.0892857142857143,0.9021237303785781,0.09005937432434681,-0.8198812513513064,majority,majority,0.4,605,200,,100,13.85,1,65,14.970149253731343,11.575757575757576,0.89,0.11,0.87,0.01,0.09,0.03,0.9,0.1,0.87,0.01,0.09,0.03,0.88,0.4
170,1,2000,39600,20,0.3,0.8,0.9999902486591906,0.015992535958285606,0.9542857142857143,1.0,0.4883040935672515,-0.023391812865497075,unbiased,unbiased,0.4,571,200,,100,10.92,1,57,8.25,13.384615384615385,0.68,0.32,0.63,0.17,0.14,0.06,0.7,0.3,0.64,0.17,0.13,0.06,0.81,0.39
171,1,2000,39600,20,0.5,0.2,1.0,0.0013634038339354136,0.9980732177263969,1.0,0.49951783992285437,-0.0009643201542912335,unbiased,unbiased,0.5,709,200,,100,13.4,1,53,5.0,13.484848484848484,0.47,0.53,0.11,0.1,0.38,0.41,0.5,0.5,0.1,0.11,0.39,0.4,0.21000000000000002,0.45
172,1,2000,39600,20,0.5,0.4,0.9046891355578319,0.2704514410143237,0.8360957642725598,0.7872340425531915,0.5150498443119553,0.030099688623910756,unbiased,unbiased,0.4,599,200,,100,11.21,1,68,13.333333333333334,11.144329896907216,0.43,0.57,0.16,0.25,0.31,0.28,0.5,0.5,0.2,0.2,0.3,0.3,0.4,0.4
173,1,2000,78400,40,0.1,0.6,0.3135939032886411,0.36380283986149475,0.06557377049180324,0.818733738074588,0.0741526786288507,-0.8516946427422987,majority,majority,0.4,525,200,,100,9.44,1,51,9.160493827160494,10.631578947368421,0.89,0.11,0.84,0.01,0.1,0.05,0.9,0.1,0.85,0.01,0.09,0.05,0.86,0.36
174,1,2000,39600,20,0.5,0.3,0.9987124944021496,0.023816116282361813,0.9853896103896104,0.9770114942528736,0.5021346594528806,0.00426931890576118,unbiased,unbiased,0.3,488,200,,100,9.38,1,40,3.0,9.444444444444445,0.44,0.56,0.18,0.13,0.32,0.37,0.5,0.5,0.15,0.15,0.35,0.35,0.3,0.34
175,1,2000,39465,20,0.3,1.0,1.0,-1.5951604215912695e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,471,200,,100,10.0,1,41,9.628571428571428,10.2,0.42,0.58,0.25,0.75,0.0,0.0,0.7,0.3,0.7,0.3,0.0,0.0,1.0,0.34
176,1,2000,39600,20,0.5,0.1,1.0,-4.723333404912134e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,625,200,,100,11.86,1,48,4.5,12.166666666666666,0.46,0.54,0.05,0.07,0.44,0.44,0.5,0.5,0.05,0.06,0.44,0.45,0.11,0.41
177,1,2000,78400,40,0.5,0.6,0.24435184050332967,0.6541355531249184,0.32830820770519265,0.4677187948350072,0.41243350622218733,-0.17513298755562537,majority,majority,0.3,506,200,,100,9.34,1,62,19.0,9.242424242424242,0.43,0.57,0.23,0.36,0.22,0.18,0.5,0.5,0.3,0.29,0.21,0.2,0.59,0.35
178,1,2000,7984,4,0.5,0.8,0.9724938042618295,0.11938294229494101,0.7939609236234458,0.7271386430678466,0.5219651237890204,0.04393024757804092,minority,unbiased,0.4,559,200,,100,12.12,1,50,7.0,12.278350515463918,0.42,0.58,0.49,0.3,0.1,0.11,0.5,0.5,0.39,0.4,0.1,0.11,0.79,0.38
179,1,2000,39481,20,0.5,1.0,0.7684989429175475,8.152109303824204,0.0,1.0,0.0,-1.0,majority,majority,0.3,464,200,,100,10.91,1,53,10.690721649484535,18.0,0.92,0.08,0.01,0.99,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.33
180,1,2000,7984,4,0.1,0.6,0.4427852413953308,0.22194255159492174,0.11304347826086958,0.8815672306322351,0.11365600355004711,-0.7726879928999058,majority,majority,0.4,562,200,,100,11.94,1,54,12.887323943661972,9.620689655172415,0.89,0.11,0.02,0.82,0.06,0.09,0.9,0.1,0.01,0.84,0.06,0.09,0.85,0.38
181,1,2000,7984,4,0.5,0.7,0.8204962360474171,0.2601167239587567,0.5952755905511811,0.5068681318681318,0.5401070463337514,0.08021409266750278,minority,minority,0.3,437,200,,100,9.56,1,57,6.0,9.869565217391305,0.43,0.57,0.28,0.4,0.16,0.16,0.5,0.5,0.36,0.34,0.16,0.14,0.7,0.32
182,1,2000,78400,40,0.5,0.8,0.9041592743969507,4.963317834204723,0.02063273727647863,1.0,0.020215633423180546,-0.959568733153639,majority,majority,0.4,514,200,,100,9.32,1,31,9.195876288659793,13.333333333333334,0.62,0.38,0.26,0.52,0.12,0.1,0.5,0.5,0.39,0.4,0.1,0.11,0.79,0.36
183,1,2000,7984,4,0.1,0.7,0.3526990936056062,0.2121113657785379,0.12686567164179108,0.880443388756928,0.12594513107186223,-0.7481097378562754,majority,majority,0.3,403,200,,100,9.42,1,50,8.746666666666666,11.44,0.89,0.11,0.01,0.87,0.02,0.09,0.9,0.1,0.02,0.87,0.03,0.08,0.89,0.3
184,1,2000,39600,20,0.3,0.3,0.9967845008898237,0.052586437609266075,0.9415584415584416,0.9784824462061155,0.4903845785569016,-0.01923084288619672,unbiased,unbiased,0.4,609,200,,100,11.74,1,55,12.177777777777777,11.381818181818181,0.64,0.36,0.09,0.24,0.43,0.24,0.7,0.3,0.06,0.3,0.41,0.23,0.36,0.4
185,1,2000,39600,20,0.1,0.9,0.9999919449680215,0.004134919034510434,0.9912280701754386,0.9990817263544536,0.49802702669888177,-0.003945946602236431,unbiased,unbiased,0.4,597,200,,100,11.16,1,57,11.075949367088608,11.476190476190476,0.89,0.11,0.89,0.04,0.07,0.01,0.9,0.1,0.89,0.04,0.06,0.01,0.93,0.4
186,1,2000,7984,4,0.5,0.5,0.5049321771230563,0.4329854542482352,0.5571227080394923,0.4830246913580247,0.535618998194096,0.07123799638819192,minority,minority,0.3,443,200,,100,10.0,1,73,9.945652173913043,10.625,0.55,0.45,0.26,0.24,0.22,0.28,0.5,0.5,0.23,0.27,0.23,0.27,0.5,0.32
187,1,2000,77724,40,0.3,1.0,1.0,-1.8526507815076247e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,456,200,,100,9.18,1,58,9.170731707317072,9.186440677966102,0.46,0.54,0.67,0.33,0.0,0.0,0.7,0.3,0.3,0.7,0.0,0.0,1.0,0.33
188,1,2000,78400,40,0.1,0.5,0.4947916666666667,0.30344082356122454,0.125,0.8541666666666666,0.12765957446808512,-0.7446808510638298,majority,majority,0.4,576,200,,100,10.01,1,42,10.678571428571429,6.5,0.9,0.1,0.01,0.79,0.11,0.09,0.9,0.1,0.01,0.8,0.1,0.09,0.81,0.39
189,1,2000,39400,20,0.5,0.0,1.0,0.005878745245542087,0.9951690821256038,1.0,0.49878934624697335,-0.0024213075060532797,unbiased,unbiased,0.4,622,200,,100,11.63,1,104,11.494505494505495,13.0,0.54,0.46,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.41
190,1,2000,39600,20,0.5,0.7,0.996167755168133,0.08705362023859661,0.8123711340206186,0.8080279232111693,0.5013401670378866,0.002680334075773254,unbiased,unbiased,0.5,742,200,,100,14.98,1,59,42.5,14.418367346938776,0.45,0.55,0.39,0.31,0.14,0.17,0.5,0.5,0.34,0.35,0.15,0.16,0.69,0.47
191,1,2000,7984,4,0.3,0.1,0.9990478308825771,0.02140041832389149,0.9822485207100592,0.9938208032955715,0.49707189357050124,-0.00585621285899754,unbiased,unbiased,0.3,491,200,,100,11.44,1,51,11.75609756097561,11.220338983050848,0.62,0.38,0.07,0.03,0.27,0.63,0.7,0.3,0.08,0.03,0.27,0.62,0.11,0.35
192,1,2000,7984,4,0.1,0.4,0.6423417671003272,0.20326384694930338,0.2272727272727273,0.8788410886742757,0.20546956741350075,-0.5890608651729985,majority,majority,0.4,551,200,,100,12.07,1,88,11.65,13.75,0.88,0.12,0.68,0.02,0.1,0.21,0.9,0.1,0.71,0.01,0.09,0.19,0.72,0.38
193,1,2000,39600,20,0.3,0.2,1.0,0.008847195788124672,0.9937888198757764,1.0,0.49844236760124605,-0.0031152647975077937,unbiased,unbiased,0.3,510,200,,100,9.83,1,42,7.625,10.867647058823529,0.61,0.39,0.07,0.14,0.53,0.26,0.7,0.3,0.04,0.2,0.5,0.26,0.24000000000000002,0.35
194,1,2000,7984,4,0.3,0.3,0.8768784527751009,0.21656226492808306,0.7181008902077151,0.8370846730975349,0.46174611387307946,-0.07650777225384121,majority,majority,0.4,530,200,,100,11.35,1,98,12.69811320754717,9.829787234042554,0.64,0.36,0.22,0.09,0.25,0.44,0.7,0.3,0.27,0.07,0.23,0.43,0.34,0.36
195,1,2000,78400,40,0.3,0.7,0.012777580076586399,0.3885619345918036,0.26016260162601623,0.7048260381593715,0.2696017247248383,-0.4607965505503234,majority,majority,0.4,540,200,,100,9.57,1,52,10.311111111111112,8.963636363636363,0.69,0.31,0.13,0.6,0.1,0.18,0.7,0.3,0.14,0.6,0.1,0.16,0.74,0.37
196,1,2000,39600,20,0.5,0.9,1.0,0.00011909391149317688,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,490,200,,100,9.18,1,48,9.5,9.173469387755102,0.31,0.69,0.7,0.2,0.05,0.05,0.5,0.5,0.45,0.44,0.06,0.05,0.89,0.34
197,1,2000,7984,4,0.1,0.8,0.7779992911571859,0.20067937972208139,0.22962962962962963,0.9282296650717703,0.1983225687961064,-0.6033548624077872,majority,majority,0.3,411,200,,100,8.93,1,46,9.381578947368421,7.5,0.89,0.11,0.88,0.02,0.08,0.02,0.9,0.1,0.88,0.02,0.08,0.02,0.9,0.31
198,1,2000,7984,4,0.3,0.7,0.7755896220735624,0.31991069025332436,0.345771144278607,0.7531461761858664,0.31464709659181805,-0.370705806816364,majority,majority,0.3,365,200,,100,7.76,1,65,6.575757575757576,8.343283582089553,0.65,0.35,0.17,0.56,0.1,0.17,0.7,0.3,0.13,0.61,0.09,0.17,0.74,0.28
199,1,2000,7984,4,0.3,0.8,0.9482041012653257,0.2037414093920463,0.5364431486880467,0.8675645342312008,0.3820799239308013,-0.23584015213839743,majority,majority,0.4,566,200,,100,12.44,1,53,15.842105263157896,10.35483870967742,0.66,0.34,0.21,0.6,0.06,0.13,0.7,0.3,0.18,0.64,0.06,0.12,0.8200000000000001,0.38
200,1,2000,78400,40,0.5,0.7,0.8523568621490762,1.4805434512617566,0.13080168776371304,0.967409948542024,0.11910426318529596,-0.761791473629408,majority,majority,0.3,506,200,,100,9.35,1,32,9.730337078651685,6.2727272727272725,0.59,0.41,0.46,0.23,0.15,0.16,0.5,0.5,0.34,0.34,0.16,0.15,0.68,0.35
201,1,2000,39600,20,0.1,0.6,0.282238388192854,0.26042513076717766,0.07692307692307687,0.8441330998248686,0.08351616205938273,-0.8329676758812345,majority,majority,0.4,541,200,,100,10.5,1,55,10.658227848101266,9.904761904761905,0.89,0.11,0.02,0.82,0.07,0.09,0.9,0.1,0.01,0.84,0.06,0.09,0.85,0.37
202,1,2000,7984,4,0.1,0.3,0.843483802271554,0.1349012871869406,0.4807692307692307,0.9152684563758389,0.3443812693570009,-0.3112374612859983,majority,majority,0.3,504,200,,100,11.65,1,56,11.875,10.75,0.86,0.14,0.02,0.46,0.42,0.1,0.9,0.1,0.01,0.54,0.36,0.09,0.55,0.35
203,1,2000,39600,20,0.3,0.6,0.2590018673794442,0.7458460127148314,0.22258064516129028,0.5357548240635641,0.2935121119796822,-0.4129757760406357,majority,majority,0.4,609,200,,100,11.55,1,90,14.272727272727273,10.208955223880597,0.64,0.36,0.14,0.49,0.15,0.22,0.7,0.3,0.11,0.55,0.15,0.19,0.66,0.4
204,1,2000,39600,20,0.1,0.6,0.30746649082539723,0.27288862248918294,0.12686567164179108,0.8785046728971962,0.12618799861255642,-0.7476240027748873,majority,majority,0.3,489,200,,100,9.09,1,45,9.14102564102564,8.909090909090908,0.9,0.1,0.86,0.01,0.09,0.04,0.9,0.1,0.85,0.01,0.09,0.05,0.86,0.34
205,1,2000,39600,20,0.5,0.3,0.9980736236564566,0.034549803284038824,0.9697986577181208,0.9744360902255639,0.4988073887393619,-0.002385222521276227,unbiased,unbiased,0.4,539,200,,100,10.39,1,50,4.846153846153846,11.218390804597702,0.45,0.55,0.14,0.17,0.37,0.32,0.5,0.5,0.15,0.15,0.35,0.35,0.3,0.37
206,1,2000,39465,20,0.3,1.0,1.0,-1.775030757706663e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,493,200,,100,10.0,1,52,12.147058823529411,8.893939393939394,0.47,0.53,0.66,0.34,0.0,0.0,0.7,0.3,0.3,0.7,0.0,0.0,1.0,0.35
207,1,2000,39481,20,0.3,1.0,1.0,-1.945560264079283e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,587,200,,100,11.85,1,59,11.215686274509803,12.510204081632653,0.54,0.46,0.57,0.43,0.0,0.0,0.7,0.3,0.3,0.7,0.0,0.0,1.0,0.39
208,1,2000,7984,4,0.3,0.4,0.6814473398618541,0.36240270321395246,0.5059880239520957,0.7164179104477613,0.41392798391518915,-0.17214403216962176,majority,majority,0.4,528,200,,100,11.39,1,43,14.236842105263158,9.64516129032258,0.63,0.37,0.1,0.33,0.31,0.26,0.7,0.3,0.07,0.4,0.3,0.23,0.47000000000000003,0.36
209,1,2000,7980,4,0.5,0.0,1.0,-5.258608379109626e-06,1.0,0.998371335504886,0.5004074979625102,0.0008149959250203753,unbiased,unbiased,0.3,505,200,,100,11.29,1,51,11.273684210526316,11.6,0.55,0.45,0.0,0.0,0.52,0.48,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.35
210,1,2000,77755,40,0.1,1.0,1.0,-4.885663515257795e-07,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,531,200,,100,9.96,1,59,9.414634146341463,12.444444444444445,0.81,0.19,0.22,0.78,0.0,0.0,0.9,0.1,0.09,0.91,0.0,0.0,1.0,0.37
211,1,2000,78400,40,0.1,0.3,0.9883836043474599,0.07910949379794144,0.8295454545454546,0.9823911028730306,0.45782257173911783,-0.08435485652176436,majority,majority,0.4,633,200,,100,12.02,1,53,11.954545454545455,12.5,0.87,0.13,0.01,0.59,0.29,0.11,0.9,0.1,0.01,0.65,0.25,0.09,0.66,0.42
212,1,2000,7984,4,0.1,0.8,0.7108402814665385,0.22329393898192954,0.12408759124087587,0.892886345053148,0.12201649109422222,-0.7559670178115556,majority,majority,0.3,440,200,,100,9.27,1,35,9.605633802816902,8.448275862068966,0.9,0.1,0.9,0.01,0.07,0.02,0.9,0.1,0.89,0.02,0.08,0.01,0.91,0.32
213,1,2000,78400,40,0.3,0.6,0.2551388888888889,0.8654926903945128,0.1777777777777778,0.6032608695652174,0.22761713313746718,-0.5447657337250656,majority,majority,0.4,520,200,,100,9.23,1,43,9.108108108108109,9.301587301587302,0.67,0.33,0.51,0.13,0.21,0.15,0.7,0.3,0.55,0.11,0.19,0.15,0.66,0.36
214,1,2000,78400,40,0.3,0.4,0.9747032217369339,0.15373844695721353,0.8319327731092436,0.9466382070437567,0.467753484338127,-0.06449303132374598,majority,majority,0.3,506,200,,100,9.36,1,64,12.093023255813954,7.298245614035087,0.66,0.34,0.36,0.1,0.24,0.3,0.7,0.3,0.4,0.08,0.22,0.3,0.48000000000000004,0.35
215,1,2000,39600,20,0.5,0.8,1.0,0.0031645945309378308,0.9962825278810409,1.0,0.49906890130353815,-0.0018621973929236557,unbiased,unbiased,0.4,542,200,,100,10.35,1,55,3.5,10.489795918367347,0.38,0.62,0.56,0.24,0.11,0.09,0.5,0.5,0.4,0.39,0.11,0.09,0.79,0.37
216,1,2000,39600,20,0.3,0.5,0.521155072317863,0.7296081277744748,0.3787878787878788,0.6589147286821706,0.36502546689303905,-0.26994906621392195,majority,majority,0.4,567,200,,100,10.87,1,64,11.486486486486486,10.507936507936508,0.65,0.35,0.42,0.12,0.23,0.23,0.7,0.3,0.48,0.09,0.21,0.22,0.57,0.38
217,1,2000,7984,4,0.1,0.7,0.7156197700897144,0.24881784178368113,0.07086614173228345,0.931184668989547,0.07072110612957322,-0.8585577877408536,majority,majority,0.4,525,200,,100,12.11,1,66,12.578947368421053,10.625,0.9,0.1,0.02,0.87,0.04,0.07,0.9,0.1,0.02,0.87,0.03,0.08,0.89,0.36
218,1,2000,39600,20,0.1,0.7,0.11938297935365386,0.2310431059421221,0.07438016528925617,0.8772401433691757,0.0781615993400932,-0.8436768013198136,majority,majority,0.4,563,200,,100,10.34,1,40,10.325301204819278,10.411764705882353,0.9,0.1,0.02,0.86,0.04,0.08,0.9,0.1,0.02,0.86,0.04,0.08,0.88,0.38
219,1,2000,7973,4,0.3,0.0,1.0,-2.573833865054645e-06,1.0,0.9989528795811519,0.5002619172341539,0.0005238344683079985,unbiased,unbiased,0.4,514,200,,100,11.97,1,67,12.266666666666667,11.727272727272727,0.62,0.38,0.0,0.0,0.71,0.29,0.7,0.3,0.0,0.0,0.7,0.3,0.0,0.36
220,1,2000,78400,40,0.3,0.4,0.9687537810042347,0.21827747302609304,0.8304093567251463,0.9459770114942528,0.46747113780068345,-0.06505772439863318,majority,majority,0.4,588,200,,100,10.91,1,40,11.28888888888889,10.6,0.67,0.33,0.39,0.08,0.24,0.29,0.7,0.3,0.42,0.07,0.23,0.28,0.49,0.39
221,1,2000,78400,40,0.3,0.1,1.0,-2.3473422617193646e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,637,200,,100,12.22,1,48,13.628571428571428,11.461538461538462,0.61,0.39,0.04,0.08,0.62,0.26,0.7,0.3,0.02,0.11,0.59,0.28,0.13,0.42
222,1,2000,7984,4,0.3,0.1,0.9995617972724552,0.018334857326812986,0.9728260869565217,0.9960668633235005,0.49409800914679664,-0.011803981706406825,unbiased,unbiased,0.3,415,200,,100,9.19,1,59,9.567567567567568,8.968253968253968,0.62,0.38,0.04,0.06,0.62,0.28,0.7,0.3,0.03,0.08,0.62,0.27,0.11,0.31
223,1,2000,7984,4,0.1,0.1,0.993040917846511,0.029770215043562403,0.9252336448598131,0.9923664122137404,0.48249562855761,-0.03500874288477994,unbiased,unbiased,0.2,252,200,,100,6.83,1,35,6.922077922077922,6.521739130434782,0.79,0.21,0.01,0.11,0.71,0.16,0.9,0.1,0.01,0.17,0.73,0.09,0.18000000000000002,0.23
224,1,2000,76925,40,0.3,0.0,1.0,-2.3433523205114755e-06,1.0,0.9828282828282828,0.5043301069791136,0.008660213958227202,unbiased,unbiased,0.3,507,200,,100,10.33,1,42,11.96,9.786666666666667,0.58,0.42,0.0,0.0,0.77,0.23,0.7,0.3,0.0,0.0,0.7,0.3,0.0,0.35
225,1,2000,39600,20,0.3,0.1,1.0,-2.4396171462445685e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,509,200,,100,10.08,1,32,10.1,10.066666666666666,0.6,0.4,0.04,0.07,0.63,0.26,0.7,0.3,0.03,0.1,0.6,0.28,0.13,0.35
226,1,2000,78400,40,0.1,0.2,0.9990490366327628,0.0005771084534928889,0.9885057471264368,0.996802557953637,0.49791044776119403,-0.004179104477611906,unbiased,unbiased,0.3,462,200,,100,9.29,1,46,9.670886075949367,7.857142857142857,0.83,0.17,0.32,0.02,0.15,0.52,0.9,0.1,0.44,0.01,0.09,0.46,0.45,0.33
227,1,2000,78400,40,0.3,0.3,0.9998630591371508,0.02003050853958959,0.9740634005763689,0.9989440337909187,0.4936947441805944,-0.012610511638811253,unbiased,unbiased,0.3,506,200,,100,9.23,1,51,11.292682926829269,7.796610169491525,0.64,0.36,0.08,0.28,0.39,0.25,0.7,0.3,0.06,0.34,0.36,0.24,0.4,0.35
228,1,2000,39600,20,0.1,0.3,0.9575082137471664,0.08022089013913565,0.6781609195402298,0.9617723718505647,0.41352957653850364,-0.17294084692299264,majority,majority,0.4,562,200,,100,10.35,1,56,10.232876712328768,10.666666666666666,0.85,0.15,0.01,0.63,0.24,0.12,0.9,0.1,0.01,0.68,0.22,0.09,0.6900000000000001,0.38
229,1,2000,39600,20,0.5,0.5,0.5073988202802687,0.8916282958584535,0.47661870503597126,0.5339652448657188,0.47162702819724855,-0.0567459436055028,majority,majority,0.4,611,200,,100,11.76,1,72,,11.76,0.45,0.55,0.23,0.27,0.27,0.22,0.5,0.5,0.27,0.24,0.27,0.23,0.51,0.41
230,1,2000,39600,20,0.3,0.3,0.9990647906310557,0.019998396501784997,0.9815384615384616,0.9879518072289156,0.49837182600184465,-0.0032563479963106856,unbiased,unbiased,0.4,562,200,,100,10.72,1,79,10.98076923076923,10.4375,0.64,0.36,0.11,0.21,0.45,0.23,0.7,0.3,0.07,0.27,0.43,0.23,0.34,0.38
231,1,2000,39600,20,0.1,0.3,0.986362495347408,0.03173671011372872,0.8350515463917526,0.9722921914357683,0.46203250046696076,-0.07593499906607853,majority,majority,0.4,512,200,,100,9.96,1,48,10.3875,8.25,0.86,0.14,0.46,0.02,0.1,0.42,0.9,0.1,0.59,0.01,0.09,0.31,0.6,0.36
232,1,2000,7984,4,0.3,0.9,0.9987175833570818,0.043701834854344056,0.9137931034482758,0.9917355371900827,0.4795483436775592,-0.04090331264488153,majority,unbiased,0.3,484,200,,100,10.46,1,52,9.1,11.82,0.63,0.37,0.28,0.6,0.03,0.1,0.7,0.3,0.23,0.67,0.03,0.07,0.9,0.34
233,1,2000,39600,20,0.3,0.7,0.9812012644889357,0.319872380705718,0.316923076923077,0.9223744292237444,0.2557280034464385,-0.48854399310712293,majority,majority,0.4,599,200,,100,11.65,1,43,13.0,10.923076923076923,0.66,0.34,0.15,0.57,0.08,0.2,0.7,0.3,0.13,0.61,0.09,0.17,0.74,0.4
234,1,2000,78400,40,0.3,0.2,1.0,-2.611012716543556e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,406,200,,100,7.81,1,58,6.128205128205129,8.885245901639344,0.61,0.39,0.13,0.08,0.24,0.55,0.7,0.3,0.2,0.05,0.25,0.5,0.25,0.3
235,1,2000,7978,4,0.5,1.0,1.0,-2.927536980376279e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,502,200,,100,13.78,1,57,8.909090909090908,14.382022471910112,0.12,0.88,0.94,0.06,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.35
236,1,2000,7984,4,0.1,0.7,0.34172839506172836,0.22618146812978748,0.09629629629629632,0.8888888888888888,0.09774436090225568,-0.8045112781954886,majority,majority,0.3,450,200,,100,9.76,1,43,9.710526315789474,9.916666666666666,0.9,0.1,0.01,0.87,0.04,0.08,0.9,0.1,0.02,0.86,0.04,0.08,0.88,0.33
237,1,2000,7984,4,0.3,0.9,0.9968270566039824,0.04689127184327681,0.9064327485380117,0.988647114474929,0.4783084693311535,-0.04338306133769304,majority,unbiased,0.3,401,200,,100,8.89,1,46,9.195121951219512,8.677966101694915,0.57,0.43,0.39,0.5,0.04,0.07,0.7,0.3,0.24,0.66,0.04,0.06,0.9,0.3
238,1,2000,7984,4,0.5,0.2,0.9838936372269705,0.06486007633251158,0.9406207827260459,0.9022222222222223,0.5104182940165599,0.0208365880331198,unbiased,unbiased,0.3,384,200,,100,8.42,1,35,8.434343434343434,7.0,0.56,0.44,0.11,0.11,0.36,0.41,0.5,0.5,0.1,0.1,0.4,0.4,0.2,0.29
239,1,2000,39600,20,0.3,0.9,1.0,-2.678967897390129e-06,1.0,1.0,0.5,0.0,unbiased,unbiased,0.4,575,200,,100,10.82,1,50,12.2,9.690909090909091,0.67,0.33,0.64,0.25,0.08,0.03,0.7,0.3,0.67,0.23,0.07,0.03,0.9,0.39
240,1,2000,77979,40,0.5,1.0,0.5,-2.6390581582617174e-06,1.0,0.0,1.0,1.0,minority,minority,0.3,470,200,,100,11.53,1,51,4.2,11.91578947368421,0.03,0.97,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.34
241,1,2000,39600,20,0.5,0.2,1.0,5.06902111622603e-05,1.0,1.0,0.5,0.0,unbiased,unbiased,0.3,477,200,,100,8.92,1,48,9.285714285714286,8.86046511627907,0.45,0.55,0.1,0.12,0.42,0.36,0.5,0.5,0.11,0.1,0.4,0.39,0.21000000000000002,0.34
